transaction_id,posting_date,fiscal_year,fiscal_quarter,cost_center,department,expense_category,vendor_name,actual_amount_usd,payment_status
TXN-202546201,2025-10-07,2025,Q4,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,25302.57,Cleared
TXN-202546202,2025-06-27,2025,Q2,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,4042.83,Cleared
TXN-202546203,2025-06-13,2025,Q2,CC-600,Product & Design,Prototyping Software,Miro Collaboration,3760.96,Settled
TXN-202546204,2025-08-13,2025,Q3,CC-600,Product & Design,Prototyping Software,Figma Inc,2635.01,Settled
TXN-202546205,2025-05-03,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,18239.9,Settled
TXN-202546206,2026-03-11,2026,Q1,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,17758.87,Settled
TXN-202546207,2026-04-05,2026,Q2,CC-600,Product & Design,Design Contractors,Toptal Design,2949.65,Settled
TXN-202546208,2026-05-19,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,Notion Labs,24914.36,Settled
TXN-202546209,2025-09-17,2025,Q3,CC-100,Engineering,DevOps Tooling,Atlassian Jira,15277.21,Settled
TXN-202546210,2025-02-12,2025,Q1,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,18967.74,Cleared
TXN-202546211,2025-04-19,2025,Q2,CC-700,Customer Success,Retention Swag & Gifting,SnackNation,4021.84,Cleared
TXN-202546212,2025-12-24,2025,Q4,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,83522.08,Settled
TXN-202546213,2025-03-07,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,9378.39,Settled
TXN-202546214,2026-01-24,2026,Q1,CC-300,Sales,Client Hospitality,OpenTable Concierge,2166.72,Settled
TXN-202546215,2025-07-26,2025,Q3,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,43875.71,Cleared
TXN-202546216,2025-11-09,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,28215.57,Settled
TXN-202546217,2026-01-03,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta For Business,90038.78,Settled
TXN-202546218,2026-02-10,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Cloudflare,47718.32,Settled
TXN-202546219,2026-04-20,2026,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Latham & Watkins LLP,17559.67,Settled
TXN-202546220,2025-11-28,2025,Q4,CC-300,Sales,Travel & Entertainment,Uber for Business,1936.81,Cleared
TXN-202546221,2025-10-07,2025,Q4,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,51017.04,Cleared
TXN-202546222,2026-05-14,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,12602.69,Settled
TXN-202546223,2025-12-07,2025,Q4,CC-100,Engineering,Salaries & Contractors,Robert Half,129844.9,Settled
TXN-202546224,2026-03-08,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,50461.36,Settled
TXN-202546225,2025-06-16,2025,Q2,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,10974.56,Cleared
TXN-202546226,2025-10-03,2025,Q4,CC-100,Engineering,Cloud Infrastructure,Cloudflare,102869.71,Cleared
TXN-202546227,2025-04-14,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,3399.41,Settled
TXN-202546228,2025-07-05,2025,Q3,CC-500,Finance & Legal,Payroll Processing,ADP TotalSource,2609.77,Settled
TXN-202546229,2026-02-22,2026,Q1,CC-200,Marketing,Brand & Creative Assets,Figma Inc,8743.12,Settled
TXN-202546230,2026-02-20,2026,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,34741.24,Cleared
TXN-202546231,2025-08-09,2025,Q3,CC-500,Finance & Legal,Legal Counsel & Retainers,Cooley LLP,27867.42,Settled
TXN-202546232,2025-02-16,2025,Q1,CC-500,Finance & Legal,Legal Counsel & Retainers,Latham & Watkins LLP,6994.65,Settled
TXN-202546233,2025-10-04,2025,Q4,CC-600,Product & Design,Design Contractors,Design Pickle,17168.87,Settled
TXN-202546234,2025-05-31,2025,Q2,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,25727.62,Settled
TXN-202546235,2026-05-23,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Sendoso Enterprise,1815.94,Settled
TXN-202546236,2025-08-24,2025,Q3,CC-500,Finance & Legal,Payroll Processing,Gusto Enterprise,1942.03,Cleared
TXN-202546237,2026-01-28,2026,Q1,CC-200,Marketing,Content & SEO Agencies,Omniscient Media,11647.57,Settled
TXN-202546238,2025-03-23,2025,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,1578.55,Cleared
TXN-202546239,2025-12-03,2025,Q4,CC-100,Engineering,DevOps Tooling,Docker Inc,11545.18,Settled
TXN-202546240,2026-04-11,2026,Q2,CC-300,Sales,Travel & Entertainment,Marriott International,4830.24,Audited
TXN-202546241,2026-06-28,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,21251.68,Settled
TXN-202546242,2026-01-12,2026,Q1,CC-200,Marketing,Paid Performance Ads,Google Ads,47987.35,Settled
TXN-202546243,2025-08-06,2025,Q3,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,24358.82,Settled
TXN-202546244,2026-06-27,2026,Q2,CC-200,Marketing,Paid Performance Ads,TikTok Ads,53693.81,Audited
TXN-202546245,2026-01-20,2026,Q1,CC-200,Marketing,Paid Performance Ads,TikTok Ads,56762.92,Settled
TXN-202546246,2025-05-20,2025,Q2,CC-300,Sales,Client Hospitality,OpenTable Concierge,4264.82,Settled
TXN-202546247,2025-06-18,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,11679.66,Settled
TXN-202546248,2025-03-17,2025,Q1,CC-400,Operations,Office Facilities & Lease,Regus Workspaces,25868.13,Settled
TXN-202546249,2025-08-26,2025,Q3,CC-300,Sales,CRM & Enablement Software,ZoomInfo Technologies,2301.08,Audited
TXN-202546250,2025-08-24,2025,Q3,CC-300,Sales,Client Hospitality,Topgolf Events,1309.67,Settled
TXN-202546251,2026-02-19,2026,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,151120.49,Settled
TXN-202546252,2026-07-31,2026,Q3,CC-500,Finance & Legal,External Audit & Tax,PwC Global,72725.12,Audited
TXN-202546253,2025-03-10,2025,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,2887.27,Audited
TXN-202546254,2025-12-05,2025,Q4,CC-500,Finance & Legal,Treasury & Bank Fees,JPMorgan Chase,699.33,Cleared
TXN-202546255,2025-03-10,2025,Q1,CC-100,Engineering,Salaries & Contractors,Robert Half,156376.67,Cleared
TXN-202546256,2026-06-07,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta For Business,93968.57,Settled
TXN-202546257,2025-09-20,2025,Q3,CC-100,Engineering,Hardware & Peripherals,Apple Enterprise,24677.19,Audited
TXN-202546258,2025-06-05,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,29902.91,Settled
TXN-202546259,2025-05-22,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,15062.01,Cleared
TXN-202546260,2025-12-30,2025,Q4,CC-600,Product & Design,UX Research & UserTesting,Optimal Workshop,14185.24,Settled
TXN-202546261,2025-06-19,2025,Q2,CC-300,Sales,Travel & Entertainment,Hilton Hotels,2708.49,Settled
TXN-202546262,2025-02-01,2025,Q1,CC-200,Marketing,Events & Sponsorships,Web Summit,31980.32,Settled
TXN-202546263,2026-06-13,2026,Q2,CC-400,Operations,Office Facilities & Lease,WeWork Management,42076.47,Settled
TXN-202546264,2026-03-05,2026,Q1,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,159200.25,Settled
TXN-202546265,2026-03-06,2026,Q1,CC-200,Marketing,Paid Performance Ads,Meta For Business,53790.77,Cleared
TXN-202546266,2025-12-15,2025,Q4,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,1740.46,Settled
TXN-202546267,2026-03-19,2026,Q1,CC-300,Sales,Client Hospitality,OpenTable Concierge,771.39,Cleared
TXN-202546268,2025-10-29,2025,Q4,CC-300,Sales,CRM & Enablement Software,Gong.io,27426.62,Cleared
TXN-202546269,2026-05-17,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,68948.49,Audited
TXN-202546270,2025-05-30,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,5522.9,Settled
TXN-202546271,2025-01-31,2025,Q1,CC-600,Product & Design,UX Research & UserTesting,Optimal Workshop,3657.46,Settled
TXN-202546272,2025-11-22,2025,Q4,CC-700,Customer Success,Ticketing & Support Tools,Intercom Systems,2063.55,Settled
TXN-202546273,2026-06-28,2026,Q2,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,109431.97,Settled
TXN-202546274,2025-07-27,2025,Q3,CC-300,Sales,Commissions & Incentives,Spiff Commission Engine,38080.29,Cleared
TXN-202546275,2026-05-23,2026,Q2,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,19583.94,Settled
TXN-202546276,2025-08-05,2025,Q3,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,35863.13,Audited
TXN-202546277,2025-08-15,2025,Q3,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,594.35,Settled
TXN-202546278,2026-04-12,2026,Q2,CC-300,Sales,Travel & Entertainment,Hilton Hotels,2745.85,Cleared
TXN-202546279,2025-02-09,2025,Q1,CC-500,Finance & Legal,External Audit & Tax,Ernst & Young,72127.1,Cleared
TXN-202546280,2026-07-15,2026,Q3,CC-300,Sales,CRM & Enablement Software,ZoomInfo Technologies,14367.31,Settled
TXN-202546281,2026-07-08,2026,Q3,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,3721.85,Cleared
TXN-202546282,2025-06-24,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,96329.91,Settled
TXN-202546283,2026-02-21,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Slack Enterprise,44397.87,Settled
TXN-202546284,2026-05-04,2026,Q2,CC-700,Customer Success,Retention Swag & Gifting,Printfection,5429.29,Settled
TXN-202546285,2025-05-30,2025,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,11337.16,Settled
TXN-202546286,2025-06-25,2025,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,8433.51,Cleared
TXN-202546287,2025-02-21,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,SnackNation,1659.97,Settled
TXN-202546288,2026-06-11,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Omniscient Media,5760.98,Cleared
TXN-202546289,2025-07-06,2025,Q3,CC-200,Marketing,Paid Performance Ads,Meta For Business,54516.76,Cleared
TXN-202546290,2025-11-08,2025,Q4,CC-100,Engineering,DevOps Tooling,Atlassian Jira,3229.62,Settled
TXN-202546291,2026-01-31,2026,Q1,CC-100,Engineering,DevOps Tooling,Datadog,6614.16,Settled
TXN-202546292,2026-05-20,2026,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,120372.44,Cleared
TXN-202546293,2026-01-03,2026,Q1,CC-300,Sales,Commissions & Incentives,CaptivateIQ,24590.67,Audited
TXN-202546294,2026-01-02,2026,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,17094.49,Settled
TXN-202546295,2025-08-05,2025,Q3,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,4664.87,Settled
TXN-202546296,2025-02-23,2025,Q1,CC-300,Sales,CRM & Enablement Software,Gong.io,10394.01,Settled
TXN-202546297,2025-03-28,2025,Q1,CC-200,Marketing,Brand & Creative Assets,Getty Images,12307.62,Settled
TXN-202546298,2025-06-28,2025,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Latham & Watkins LLP,17910.81,Cleared
TXN-202546299,2025-10-20,2025,Q4,CC-600,Product & Design,Design Contractors,Toptal Design,3262.9,Settled
TXN-202546300,2025-04-16,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,106849.71,Settled
TXN-202546301,2025-12-22,2025,Q4,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,34797.78,Settled
TXN-202546302,2025-08-24,2025,Q3,CC-200,Marketing,Events & Sponsorships,SaaStr Annual,27888.55,Cleared
TXN-202546303,2026-05-27,2026,Q2,CC-100,Engineering,Cloud Infrastructure,Snowflake Inc,73987.55,Settled
TXN-202546304,2026-05-23,2026,Q2,CC-600,Product & Design,Prototyping Software,Figma Inc,3716.9,Settled
TXN-202546305,2026-05-06,2026,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,10118.94,Settled
TXN-202546306,2026-07-10,2026,Q3,CC-300,Sales,Client Hospitality,Topgolf Events,2302.59,Settled
TXN-202546307,2025-06-14,2025,Q2,CC-100,Engineering,DevOps Tooling,Docker Inc,14413.61,Settled
TXN-202546308,2025-04-10,2025,Q2,CC-300,Sales,CRM & Enablement Software,HubSpot Enterprise,31038.92,Settled
TXN-202546309,2026-06-06,2026,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,59920.83,Settled
TXN-202546310,2026-05-03,2026,Q2,CC-400,Operations,SaaS Licenses & ERP,NetSuite ERP,34568.91,Cleared
TXN-202546311,2025-03-26,2025,Q1,CC-700,Customer Success,Retention Swag & Gifting,Printfection,1097.57,Settled
TXN-202546312,2026-04-14,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,5882.75,Audited
TXN-202546313,2025-10-11,2025,Q4,CC-100,Engineering,Hardware & Peripherals,Dell Direct,16712.69,Settled
TXN-202546314,2026-07-31,2026,Q3,CC-200,Marketing,Events & Sponsorships,AWS re:Invent,42433.15,Settled
TXN-202546315,2025-01-10,2025,Q1,CC-300,Sales,CRM & Enablement Software,ZoomInfo Technologies,15668.95,Settled
TXN-202546316,2025-05-26,2025,Q2,CC-100,Engineering,Hardware & Peripherals,Dell Direct,3997.05,Settled
TXN-202546317,2026-05-21,2026,Q2,CC-500,Finance & Legal,Legal Counsel & Retainers,Wilson Sonsini,24523.14,Settled
TXN-202546318,2025-09-09,2025,Q3,CC-100,Engineering,DevOps Tooling,Atlassian Jira,12934.16,Cleared
TXN-202546319,2026-02-01,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Cloudflare,21256.71,Settled
TXN-202546320,2026-06-23,2026,Q2,CC-300,Sales,Travel & Entertainment,United Airlines,4425.11,Cleared
TXN-202546321,2025-05-31,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,9993.45,Cleared
TXN-202546322,2025-09-25,2025,Q3,CC-400,Operations,SaaS Licenses & ERP,Slack Enterprise,7575.54,Settled
TXN-202546323,2026-07-16,2026,Q3,CC-100,Engineering,DevOps Tooling,Atlassian Jira,13527.12,Settled
TXN-202546324,2025-01-23,2025,Q1,CC-500,Finance & Legal,Treasury & Bank Fees,Stripe Treasury,915.43,Settled
TXN-202546325,2026-07-14,2026,Q3,CC-200,Marketing,Paid Performance Ads,TikTok Ads,22438.96,Settled
TXN-202546326,2026-02-25,2026,Q1,CC-300,Sales,Client Hospitality,Topgolf Events,3761.59,Settled
TXN-202546327,2026-04-25,2026,Q2,CC-100,Engineering,DevOps Tooling,Docker Inc,12539.94,Settled
TXN-202546328,2025-06-14,2025,Q2,CC-100,Engineering,Salaries & Contractors,Internal Payroll Clearing,101962.55,Settled
TXN-202546329,2025-09-13,2025,Q3,CC-300,Sales,Client Hospitality,OpenTable Concierge,1366.9,Settled
TXN-202546330,2025-06-02,2025,Q2,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,19393.56,Cleared
TXN-202546331,2025-10-27,2025,Q4,CC-200,Marketing,Brand & Creative Assets,Adobe Systems,12391.97,Cleared
TXN-202546332,2026-06-29,2026,Q2,CC-200,Marketing,Paid Performance Ads,Meta For Business,58293.61,Settled
TXN-202546333,2025-01-11,2025,Q1,CC-100,Engineering,Hardware & Peripherals,CDW Logistics,5993.26,Cleared
TXN-202546334,2025-02-06,2025,Q1,CC-400,Operations,Logistics & Shipping,UPS Supply Chain,4901.78,Settled
TXN-202546335,2026-06-10,2026,Q2,CC-600,Product & Design,Prototyping Software,Figma Inc,1431.35,Settled
TXN-202546336,2025-11-21,2025,Q4,CC-200,Marketing,Events & Sponsorships,Web Summit,7896.5,Cleared
TXN-202546337,2025-10-07,2025,Q4,CC-600,Product & Design,Design Contractors,Toptal Design,15967.01,Cleared
TXN-202546338,2025-07-03,2025,Q3,CC-600,Product & Design,UX Research & UserTesting,Optimal Workshop,4004.74,Settled
TXN-202546339,2025-05-11,2025,Q2,CC-100,Engineering,Salaries & Contractors,Adecco Staffing,35932.37,Cleared
TXN-202546340,2026-02-06,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Google Cloud Platform,20358.44,Settled
TXN-202546341,2026-02-06,2026,Q1,CC-200,Marketing,Content & SEO Agencies,Semrush,11139.31,Settled
TXN-202546342,2026-07-16,2026,Q3,CC-300,Sales,CRM & Enablement Software,Gong.io,21214.29,Audited
TXN-202546343,2025-07-07,2025,Q3,CC-200,Marketing,Brand & Creative Assets,Canva Enterprise,1618.6,Cleared
TXN-202546344,2025-11-30,2025,Q4,CC-200,Marketing,Content & SEO Agencies,Semrush,14490.18,Settled
TXN-202546345,2025-04-04,2025,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,10994.91,Cleared
TXN-202546346,2026-01-25,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Microsoft 365,37180.55,Settled
TXN-202546347,2026-03-05,2026,Q1,CC-100,Engineering,Cloud Infrastructure,Amazon Web Services,51452.16,Cleared
TXN-202546348,2026-06-21,2026,Q2,CC-400,Operations,Office Facilities & Lease,CBRE Property Management,48560.96,Cleared
TXN-202546349,2025-08-02,2025,Q3,CC-600,Product & Design,Prototyping Software,Figma Inc,4151.41,Settled
TXN-202546350,2025-10-30,2025,Q4,CC-400,Operations,Professional Services,Deloitte Advisory,83381.38,Settled
TXN-202546351,2026-07-24,2026,Q3,CC-100,Engineering,Cloud Infrastructure,Microsoft Azure,33051.88,Cleared
TXN-202546352,2025-03-11,2025,Q1,CC-100,Engineering,DevOps Tooling,Atlassian Jira,11147.07,Settled
TXN-202546353,2025-11-14,2025,Q4,CC-200,Marketing,Paid Performance Ads,Meta For Business,76760.43,Audited
TXN-202546354,2025-01-20,2025,Q1,CC-700,Customer Success,Customer Advisory Board,Ritz-Carlton Conference Suites,36158.18,Settled
TXN-202546355,2025-10-01,2025,Q4,CC-500,Finance & Legal,Treasury & Bank Fees,Silicon Valley Bank,2706.99,Settled
TXN-202546356,2026-05-08,2026,Q2,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,17565.71,Settled
TXN-202546357,2026-05-17,2026,Q2,CC-100,Engineering,DevOps Tooling,Docker Inc,9833.41,Settled
TXN-202546358,2026-03-25,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,NetSuite ERP,37314.98,Settled
TXN-202546359,2026-07-05,2026,Q3,CC-500,Finance & Legal,Legal Counsel & Retainers,Wilson Sonsini,26422.21,Settled
TXN-202546360,2025-12-15,2025,Q4,CC-600,Product & Design,Design Contractors,Toptal Design,9013.57,Settled
TXN-202546361,2025-10-18,2025,Q4,CC-300,Sales,Commissions & Incentives,CaptivateIQ,37244.82,Cleared
TXN-202546362,2025-09-05,2025,Q3,CC-300,Sales,Travel & Entertainment,Uber for Business,5624.09,Settled
TXN-202546363,2026-02-13,2026,Q1,CC-300,Sales,Commissions & Incentives,Direct Commission Disbursal,11104.52,Settled
TXN-202546364,2025-09-07,2025,Q3,CC-600,Product & Design,Prototyping Software,Miro Collaboration,2829.38,Settled
TXN-202546365,2025-12-09,2025,Q4,CC-300,Sales,Client Hospitality,Topgolf Events,776.78,Settled
TXN-202546366,2025-08-31,2025,Q3,CC-100,Engineering,DevOps Tooling,Docker Inc,4885.28,Settled
TXN-202546367,2026-06-10,2026,Q2,CC-300,Sales,Client Hospitality,Topgolf Events,3326.86,Settled
TXN-202546368,2025-07-09,2025,Q3,CC-500,Finance & Legal,Treasury & Bank Fees,Stripe Treasury,2169.34,Settled
TXN-202546369,2026-02-01,2026,Q1,CC-300,Sales,Client Hospitality,Sweetgreen Enterprise Catering,2153.12,Settled
TXN-202546370,2026-03-05,2026,Q1,CC-300,Sales,Travel & Entertainment,Marriott International,6931.79,Settled
TXN-202546371,2026-06-03,2026,Q2,CC-400,Operations,Professional Services,Deloitte Advisory,91913.45,Settled
TXN-202546372,2025-04-17,2025,Q2,CC-300,Sales,Client Hospitality,OpenTable Concierge,4342.63,Settled
TXN-202546373,2026-02-12,2026,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,2520.37,Cleared
TXN-202546374,2026-04-17,2026,Q2,CC-400,Operations,Professional Services,Accenture Strategy,45239.81,Settled
TXN-202546375,2026-04-27,2026,Q2,CC-200,Marketing,Content & SEO Agencies,Semrush,10611.72,Settled
TXN-202546376,2026-06-20,2026,Q2,CC-600,Product & Design,Prototyping Software,InVision App,1416.77,Cleared
TXN-202546377,2025-07-06,2025,Q3,CC-700,Customer Success,Ticketing & Support Tools,Freshdesk,9555.83,Settled
TXN-202546378,2025-04-15,2025,Q2,CC-200,Marketing,Paid Performance Ads,Google Ads,45429.9,Cleared
TXN-202546379,2025-06-03,2025,Q2,CC-700,Customer Success,Retention Swag & Gifting,Printfection,4102.91,Settled
TXN-202546380,2025-11-16,2025,Q4,CC-200,Marketing,Events & Sponsorships,Gartner Symposium,48120.04,Cleared
TXN-202546381,2026-01-02,2026,Q1,CC-400,Operations,SaaS Licenses & ERP,Workday Inc,41078.87,Settled
TXN-202546382,2025-06-21,2025,Q2,CC-100,Engineering,Cloud Infrastructure,Cloudflare,70066.67,Cleared
TXN-202546383,2025-02-02,2025,Q1,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,118824.51,Audited
TXN-202546384,2025-05-10,2025,Q2,CC-500,Finance & Legal,Payroll Processing,Rippling,3421.8,Settled
TXN-202546385,2025-06-16,2025,Q2,CC-600,Product & Design,Design Contractors,Superside Agency,21754.35,Settled
TXN-202546386,2026-01-11,2026,Q1,CC-300,Sales,CRM & Enablement Software,Salesforce Inc,4287.67,Settled
TXN-202546387,2026-04-25,2026,Q2,CC-200,Marketing,Brand & Creative Assets,Figma Inc,7338.83,Settled
TXN-202546388,2025-02-19,2025,Q1,CC-200,Marketing,Content & SEO Agencies,Ahrefs Inc,6836.31,Settled
TXN-202546389,2025-08-02,2025,Q3,CC-500,Finance & Legal,Legal Counsel & Retainers,Cooley LLP,42227.52,Settled
TXN-202546390,2025-10-12,2025,Q4,CC-100,Engineering,Salaries & Contractors,Turing Tech Talent,126646.37,Cleared
TXN-202546391,2025-03-27,2025,Q1,CC-200,Marketing,Paid Performance Ads,LinkedIn Marketing Solutions,76947.8,Settled
TXN-202546392,2025-03-27,2025,Q1,CC-400,Operations,Professional Services,Deloitte Advisory,25180.45,Cleared
TXN-202546393,2026-06-11,2026,Q2,CC-600,Product & Design,Prototyping Software,Miro Collaboration,3629.18,Settled
TXN-202546394,2025-01-31,2025,Q1,CC-100,Engineering,DevOps Tooling,GitHub Enterprise,13143.79,Cleared
